Source;Target;Type;Weight
297;156;Undirected;1
489;6;Undirected;1
489;645;Undirected;1
489;550;Undirected;1
489;4;Undirected;1
489;297;Undirected;1
489;156;Undirected;1
6;645;Undirected;1
6;550;Undirected;1
6;4;Undirected;1
6;297;Undirected;1
6;156;Undirected;1
645;550;Undirected;1
645;4;Undirected;1
645;297;Undirected;1
645;156;Undirected;1
550;4;Undirected;1
550;297;Undirected;1
550;156;Undirected;1
4;297;Undirected;1
4;156;Undirected;1
297;156;Undirected;1
168;297;Undirected;1
99;4;Undirected;1
707;168;Undirected;1
707;365;Undirected;1
168;365;Undirected;1
479;365;Undirected;1
567;365;Undirected;1
479;545;Undirected;1
190;693;Undirected;1
351;147;Undirected;1
351;693;Undirected;1
351;479;Undirected;1
147;693;Undirected;1
147;479;Undirected;1
693;479;Undirected;1
554;365;Undirected;1
241;246;Undirected;1
241;151;Undirected;1
241;319;Undirected;1
241;667;Undirected;1
241;698;Undirected;1
241;454;Undirected;1
241;511;Undirected;1
241;105;Undirected;1
241;479;Undirected;1
241;366;Undirected;1
246;151;Undirected;1
246;319;Undirected;1
246;667;Undirected;1
246;698;Undirected;1
246;454;Undirected;1
246;511;Undirected;1
246;105;Undirected;1
246;479;Undirected;1
246;366;Undirected;1
151;319;Undirected;1
151;667;Undirected;1
151;698;Undirected;1
151;454;Undirected;1
151;511;Undirected;1
151;105;Undirected;1
151;479;Undirected;1
151;366;Undirected;1
319;667;Undirected;1
319;698;Undirected;1
319;454;Undirected;1
319;511;Undirected;1
319;105;Undirected;1
319;479;Undirected;1
319;366;Undirected;1
667;698;Undirected;1
667;454;Undirected;1
667;511;Undirected;1
667;105;Undirected;1
667;479;Undirected;1
667;366;Undirected;1
698;454;Undirected;1
698;511;Undirected;1
698;105;Undirected;1
698;479;Undirected;1
698;366;Undirected;1
454;511;Undirected;1
454;105;Undirected;1
454;479;Undirected;1
454;366;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
511;366;Undirected;1
105;479;Undirected;1
105;366;Undirected;1
479;366;Undirected;1
241;246;Undirected;1
241;151;Undirected;1
241;319;Undirected;1
241;667;Undirected;1
241;698;Undirected;1
241;454;Undirected;1
241;511;Undirected;1
241;105;Undirected;1
241;479;Undirected;1
241;366;Undirected;1
246;151;Undirected;1
246;319;Undirected;1
246;667;Undirected;1
246;698;Undirected;1
246;454;Undirected;1
246;511;Undirected;1
246;105;Undirected;1
246;479;Undirected;1
246;366;Undirected;1
151;319;Undirected;1
151;667;Undirected;1
151;698;Undirected;1
151;454;Undirected;1
151;511;Undirected;1
151;105;Undirected;1
151;479;Undirected;1
151;366;Undirected;1
319;667;Undirected;1
319;698;Undirected;1
319;454;Undirected;1
319;511;Undirected;1
319;105;Undirected;1
319;479;Undirected;1
319;366;Undirected;1
667;698;Undirected;1
667;454;Undirected;1
667;511;Undirected;1
667;105;Undirected;1
667;479;Undirected;1
667;366;Undirected;1
698;454;Undirected;1
698;511;Undirected;1
698;105;Undirected;1
698;479;Undirected;1
698;366;Undirected;1
454;511;Undirected;1
454;105;Undirected;1
454;479;Undirected;1
454;366;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
511;366;Undirected;1
105;479;Undirected;1
105;366;Undirected;1
479;366;Undirected;1
656;479;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;511;Undirected;1
491;105;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;511;Undirected;1
539;105;Undirected;1
539;479;Undirected;1
614;511;Undirected;1
614;105;Undirected;1
614;479;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
105;479;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;511;Undirected;1
491;105;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;511;Undirected;1
539;105;Undirected;1
539;479;Undirected;1
614;511;Undirected;1
614;105;Undirected;1
614;479;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
105;479;Undirected;1
511;105;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;479;Undirected;1
614;479;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;479;Undirected;1
614;479;Undirected;1
191;492;Undirected;1
191;518;Undirected;1
492;518;Undirected;1
191;492;Undirected;1
191;492;Undirected;1
191;518;Undirected;1
492;518;Undirected;1
12;511;Undirected;1
424;502;Undirected;1
424;479;Undirected;1
424;365;Undirected;1
502;479;Undirected;1
502;365;Undirected;1
479;365;Undirected;1
151;130;Undirected;1
151;698;Undirected;1
151;454;Undirected;1
130;698;Undirected;1
130;454;Undirected;1
698;454;Undirected;1
151;130;Undirected;1
151;698;Undirected;1
151;454;Undirected;1
130;698;Undirected;1
130;454;Undirected;1
698;454;Undirected;1
151;479;Undirected;1
454;479;Undirected;1
241;246;Undirected;1
241;319;Undirected;1
241;667;Undirected;1
241;130;Undirected;1
241;698;Undirected;1
241;511;Undirected;1
241;105;Undirected;1
241;479;Undirected;1
241;366;Undirected;1
246;319;Undirected;1
246;667;Undirected;1
246;130;Undirected;1
246;698;Undirected;1
246;511;Undirected;1
246;105;Undirected;1
246;479;Undirected;1
246;366;Undirected;1
319;667;Undirected;1
319;130;Undirected;1
319;698;Undirected;1
319;511;Undirected;1
319;105;Undirected;1
319;479;Undirected;1
319;366;Undirected;1
667;130;Undirected;1
667;698;Undirected;1
667;511;Undirected;1
667;105;Undirected;1
667;479;Undirected;1
667;366;Undirected;1
130;698;Undirected;1
130;511;Undirected;1
130;105;Undirected;1
130;479;Undirected;1
130;366;Undirected;1
698;511;Undirected;1
698;105;Undirected;1
698;479;Undirected;1
698;366;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
511;366;Undirected;1
105;479;Undirected;1
105;366;Undirected;1
479;366;Undirected;1
241;246;Undirected;1
241;319;Undirected;1
241;667;Undirected;1
241;130;Undirected;1
241;698;Undirected;1
241;511;Undirected;1
241;105;Undirected;1
241;479;Undirected;1
241;366;Undirected;1
246;319;Undirected;1
246;667;Undirected;1
246;130;Undirected;1
246;698;Undirected;1
246;511;Undirected;1
246;105;Undirected;1
246;479;Undirected;1
246;366;Undirected;1
319;667;Undirected;1
319;130;Undirected;1
319;698;Undirected;1
319;511;Undirected;1
319;105;Undirected;1
319;479;Undirected;1
319;366;Undirected;1
667;130;Undirected;1
667;698;Undirected;1
667;511;Undirected;1
667;105;Undirected;1
667;479;Undirected;1
667;366;Undirected;1
130;698;Undirected;1
130;511;Undirected;1
130;105;Undirected;1
130;479;Undirected;1
130;366;Undirected;1
698;511;Undirected;1
698;105;Undirected;1
698;479;Undirected;1
698;366;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
511;366;Undirected;1
105;479;Undirected;1
105;366;Undirected;1
479;366;Undirected;1
454;479;Undirected;1
241;479;Undirected;1
241;366;Undirected;1
479;366;Undirected;1
241;479;Undirected;1
241;366;Undirected;1
479;366;Undirected;1
428;319;Undirected;1
428;667;Undirected;1
428;511;Undirected;1
428;479;Undirected;1
428;532;Undirected;1
319;667;Undirected;1
319;511;Undirected;1
319;479;Undirected;1
319;532;Undirected;1
667;511;Undirected;1
667;479;Undirected;1
667;532;Undirected;1
511;479;Undirected;1
511;532;Undirected;1
479;532;Undirected;1
428;319;Undirected;1
428;667;Undirected;1
428;511;Undirected;1
428;479;Undirected;1
428;532;Undirected;1
319;667;Undirected;1
319;511;Undirected;1
319;479;Undirected;1
319;532;Undirected;1
667;511;Undirected;1
667;479;Undirected;1
667;532;Undirected;1
511;479;Undirected;1
511;532;Undirected;1
479;532;Undirected;1
147;479;Undirected;1
138;689;Undirected;1
138;359;Undirected;1
689;359;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;479;Undirected;1
614;479;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;511;Undirected;1
491;105;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;511;Undirected;1
539;105;Undirected;1
539;479;Undirected;1
614;511;Undirected;1
614;105;Undirected;1
614;479;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
105;479;Undirected;1
491;539;Undirected;1
491;614;Undirected;1
491;511;Undirected;1
491;105;Undirected;1
491;479;Undirected;1
539;614;Undirected;1
539;511;Undirected;1
539;105;Undirected;1
539;479;Undirected;1
614;511;Undirected;1
614;105;Undirected;1
614;479;Undirected;1
511;105;Undirected;1
511;479;Undirected;1
105;479;Undirected;1
566;182;Undirected;1
12;511;Undirected;1
12;545;Undirected;1
12;365;Undirected;1
511;545;Undirected;1
511;365;Undirected;1
545;365;Undirected;1
511;720;Undirected;1
511;231;Undirected;1
720;231;Undirected;1
593;39;Undirected;1
408;665;Undirected;1
408;79;Undirected;1
665;79;Undirected;1
57;188;Undirected;1
57;411;Undirected;1
57;600;Undirected;1
188;411;Undirected;1
188;600;Undirected;1
411;600;Undirected;1
493;479;Undirected;1
241;246;Undirected;1
241;151;Undirected;1
241;667;Undirected;1
241;12;Undirected;1
241;454;Undirected;1
241;511;Undirected;1
241;105;Undirected;1
241;545;Undirected;1
241;366;Undirected;1
246;151;Undirected;1
246;667;Undirected;1
246;12;Undirected;1
246;454;Undirected;1
246;511;Undirected;1
246;105;Undirected;1
246;545;Undirected;1
246;366;Undirected;1
151;667;Undirected;1
151;12;Undirected;1
151;454;Undirected;1
151;511;Undirected;1
151;105;Undirected;1
151;545;Undirected;1
151;366;Undirected;1
667;12;Undirected;1
667;454;Undirected;1
667;511;Undirected;1
667;105;Undirected;1
667;545;Undirected;1
667;366;Undirected;1
12;454;Undirected;1
12;511;Undirected;1
12;105;Undirected;1
12;545;Undirected;1
12;366;Undirected;1
454;511;Undirected;1
454;105;Undirected;1
454;545;Undirected;1
454;366;Undirected;1
511;105;Undirected;1
511;545;Undirected;1
511;366;Undirected;1
105;545;Undirected;1
105;366;Undirected;1
545;366;Undirected;1
241;246;Undirected;1
241;151;Undirected;1
241;667;Undirected;1
241;12;Undirected;1
241;454;Undirected;1
241;511;Undirected;1
241;105;Undirected;1
241;545;Undirected;1
241;366;Undirected;1
246;151;Undirected;1
246;667;Undirected;1
246;12;Undirected;1
246;454;Undirected;1
246;511;Undirected;1
246;105;Undirected;1
246;545;Undirected;1
246;366;Undirected;1
151;667;Undirected;1
151;12;Undirected;1
151;454;Undirected;1
151;511;Undirected;1
151;105;Undirected;1
151;545;Undirected;1
151;366;Undirected;1
667;12;Undirected;1
667;454;Undirected;1
667;511;Undirected;1
667;105;Undirected;1
667;545;Undirected;1
667;366;Undirected;1
12;454;Undirected;1
12;511;Undirected;1
12;105;Undirected;1
12;545;Undirected;1
12;366;Undirected;1
454;511;Undirected;1
454;105;Undirected;1
454;545;Undirected;1
454;366;Undirected;1
511;105;Undirected;1
511;545;Undirected;1
511;366;Undirected;1
105;545;Undirected;1
105;366;Undirected;1
545;366;Undirected;1
683;365;Undirected;1
511;479;Undirected;1
411;511;Undirected;1
511;656;Undirected;1
511;479;Undirected;1
656;479;Undirected;1
415;511;Undirected;1
511;545;Undirected;1
511;365;Undirected;1
511;365;Undirected;1
511;479;Undirected;1
511;545;Undirected;1
479;545;Undirected;1
511;479;Undirected;1
511;479;Undirected;1
671;12;Undirected;1
671;511;Undirected;1
671;365;Undirected;1
12;511;Undirected;1
12;365;Undirected;1
511;365;Undirected;1
12;511;Undirected;1
12;479;Undirected;1
12;545;Undirected;1
12;365;Undirected;1
511;479;Undirected;1
511;545;Undirected;1
511;365;Undirected;1
479;545;Undirected;1
479;365;Undirected;1
545;365;Undirected;1
624;437;Undirected;1
624;671;Undirected;1
624;2;Undirected;1
624;511;Undirected;1
624;39;Undirected;1
437;671;Undirected;1
437;2;Undirected;1
437;511;Undirected;1
437;39;Undirected;1
671;2;Undirected;1
671;511;Undirected;1
671;39;Undirected;1
2;511;Undirected;1
2;39;Undirected;1
511;39;Undirected;1
437;671;Undirected;1
437;2;Undirected;1
437;511;Undirected;1
437;39;Undirected;1
671;2;Undirected;1
671;511;Undirected;1
671;39;Undirected;1
2;511;Undirected;1
2;39;Undirected;1
511;39;Undirected;1
415;511;Undirected;1
415;365;Undirected;1
511;365;Undirected;1
22;511;Undirected;1
12;511;Undirected;1
12;365;Undirected;1
511;365;Undirected;1
12;511;Undirected;1
12;511;Undirected;1
12;365;Undirected;1
511;365;Undirected;1
22;511;Undirected;1
22;511;Undirected;1
437;2;Undirected;1
437;511;Undirected;1
2;511;Undirected;1
